"Date","Family","Sales","Type"
2016-06-29,"MEATS",19557.050052,"Actual"
2016-06-29,"POULTRY",2404,"Actual"
2016-06-29,"PREPARED FOODS",5080.053006,"Actual"
2016-06-30,"FROZEN FOODS",6217.870996,"Actual"
2016-06-30,"LIQUOR,WINE,BEER",17648.191992,"Actual"
2016-06-30,"MEATS",8581,"Actual"
2016-06-30,"POULTRY",3806.28799225,"Actual"
2016-06-30,"PREPARED FOODS",15344.0030295,"Actual"
2016-07-01,"FROZEN FOODS",28773.7526314,"Actual"
2016-07-01,"LIQUOR,WINE,BEER",3164,"Actual"
2016-07-01,"MEATS",5563.55701,"Actual"
2016-07-01,"POULTRY",3791.49834845,"Actual"
2016-07-01,"PREPARED FOODS",14647.600979,"Actual"
2016-07-02,"FROZEN FOODS",25262.9901226,"Actual"
2016-07-02,"LIQUOR,WINE,BEER",5208.176,"Actual"
2016-07-02,"MEATS",8274.17399,"Actual"
2016-07-02,"POULTRY",9555.217987,"Actual"
2016-07-02,"PREPARED FOODS",3780,"Actual"
2016-07-03,"FROZEN FOODS",10608,"Actual"
2016-07-03,"LIQUOR,WINE,BEER",5538.621002,"Actual"
2016-07-03,"MEATS",24092.111034,"Actual"
2016-07-03,"POULTRY",19439.364035,"Actual"
2016-07-03,"PREPARED FOODS",5054.80399,"Actual"
2016-07-04,"FROZEN FOODS",5644.904941,"Actual"
2016-07-04,"LIQUOR,WINE,BEER",15413.48895,"Actual"
2016-07-04,"MEATS",19664.918976,"Actual"
2016-07-04,"POULTRY",5426,"Actual"
2016-07-04,"PREPARED FOODS",5595.133986,"Actual"
2016-07-05,"FROZEN FOODS",11123.902966,"Actual"
2016-07-05,"LIQUOR,WINE,BEER",15347.755986,"Actual"
2016-07-05,"MEATS",0,"Actual"
2016-07-05,"POULTRY",4340.43702,"Actual"
2016-07-05,"PREPARED FOODS",14330.747986,"Actual"
2016-07-06,"FROZEN FOODS",21791.15795,"Actual"
2016-07-06,"LIQUOR,WINE,BEER",3311,"Actual"
2016-07-06,"MEATS",5791.13598,"Actual"
2016-07-06,"POULTRY",5148.193991,"Actual"
2016-07-06,"PREPARED FOODS",16449.37394,"Actual"
2016-07-07,"FROZEN FOODS",19836.08999,"Actual"
2016-07-07,"LIQUOR,WINE,BEER",4721.640987,"Actual"
2016-07-07,"MEATS",6844.394018,"Actual"
2016-07-07,"POULTRY",12920.39597,"Actual"
2016-07-07,"PREPARED FOODS",3418,"Actual"
2016-07-08,"FROZEN FOODS",9293,"Actual"
2016-07-08,"LIQUOR,WINE,BEER",5420.335004,"Actual"
2016-07-08,"MEATS",18284.696012,"Actual"
2016-07-08,"POULTRY",21650.703994,"Actual"
2016-07-08,"PREPARED FOODS",4658.239004,"Actual"
2016-07-09,"FROZEN FOODS",5532.065013,"Actual"
2016-07-09,"LIQUOR,WINE,BEER",16536.019096,"Actual"
2016-07-09,"MEATS",16785.68991,"Actual"
2016-07-09,"POULTRY",8205,"Actual"
2016-07-09,"PREPARED FOODS",5199.159,"Actual"
2016-07-10,"FROZEN FOODS",10534.432996,"Actual"
2016-07-10,"LIQUOR,WINE,BEER",14937.954015,"Actual"
2016-07-10,"MEATS",2231,"Actual"
2016-07-10,"POULTRY",5973.025003,"Actual"
2016-07-10,"PREPARED FOODS",23258.832004,"Actual"
2016-07-11,"FROZEN FOODS",24913.79013,"Actual"
2016-07-11,"LIQUOR,WINE,BEER",3432,"Actual"
2016-07-11,"MEATS",3999.200016,"Actual"
2016-07-11,"POULTRY",7840.207,"Actual"
2016-07-11,"PREPARED FOODS",25262.9901226,"Actual"
2016-07-12,"FROZEN FOODS",20802.98701,"Actual"
2016-07-12,"LIQUOR,WINE,BEER",5162.521987,"Actual"
2016-07-12,"MEATS",4575.220998,"Actual"
2016-07-12,"POULTRY",15708.704996,"Actual"
2016-07-12,"PREPARED FOODS",7152,"Actual"
2016-07-13,"FROZEN FOODS",3731,"Actual"
2016-07-13,"LIQUOR,WINE,BEER",5409.942992,"Actual"
2016-07-13,"MEATS",16136.235066,"Actual"
2016-07-13,"POULTRY",20618.779014,"Actual"
2016-07-13,"PREPARED FOODS",4948.26802,"Actual"
2016-07-14,"FROZEN FOODS",5847.729994,"Actual"
2016-07-14,"LIQUOR,WINE,BEER",16157.80401,"Actual"
2016-07-14,"MEATS",14973.375992,"Actual"
2016-07-14,"POULTRY",0,"Actual"
2016-07-14,"PREPARED FOODS",6937.912,"Actual"
2016-07-15,"FROZEN FOODS",7640.651,"Actual"
2016-07-15,"LIQUOR,WINE,BEER",16429.50006,"Actual"
2016-07-15,"MEATS",2630,"Actual"
2016-07-15,"POULTRY",5985.426002,"Actual"
2016-07-15,"PREPARED FOODS",22424.66099,"Actual"
2016-07-16,"FROZEN FOODS",17966.276012,"Actual"
2016-07-16,"LIQUOR,WINE,BEER",4044,"Actual"
2016-07-16,"MEATS",3806.28799225,"Actual"
2016-07-16,"POULTRY",7169.113999,"Actual"
2016-07-16,"PREPARED FOODS",19412.02097,"Actual"
2016-07-17,"FROZEN FOODS",16965.245934,"Actual"
2016-07-17,"LIQUOR,WINE,BEER",4813.753018,"Actual"
2016-07-17,"MEATS",4344.34001,"Actual"
2016-07-17,"POULTRY",10116.913948,"Actual"
2016-07-17,"PREPARED FOODS",10295,"Actual"
2016-07-18,"FROZEN FOODS",2362,"Actual"
2016-07-18,"LIQUOR,WINE,BEER",5209.43,"Actual"
2016-07-18,"MEATS",17456.855002,"Actual"
2016-07-18,"POULTRY",16566.301962,"Actual"
2016-07-18,"PREPARED FOODS",6364.554,"Actual"
2016-07-19,"FROZEN FOODS",4691.85799,"Actual"
2016-07-19,"LIQUOR,WINE,BEER",23637.64402,"Actual"
2016-07-19,"MEATS",15955.985,"Actual"
2016-07-19,"POULTRY",1864,"Actual"
2016-07-19,"PREPARED FOODS",11100.246,"Actual"
2016-07-20,"FROZEN FOODS",5318.217,"Actual"
2016-07-20,"LIQUOR,WINE,BEER",24199.39496,"Actual"
2016-07-20,"MEATS",2587,"Actual"
2016-07-20,"POULTRY",3811.693981,"Actual"
2016-07-20,"PREPARED FOODS",24294.014923,"Actual"
2016-07-21,"FROZEN FOODS",16476.26003,"Actual"
2016-07-21,"LIQUOR,WINE,BEER",8461,"Actual"
2016-07-21,"MEATS",3987.09701,"Actual"
2016-07-21,"POULTRY",4415.709999,"Actual"
2016-07-21,"PREPARED FOODS",20286.434989,"Actual"
2016-07-22,"FROZEN FOODS",15906.142966,"Actual"
2016-07-22,"LIQUOR,WINE,BEER",5576.522997,"Actual"
2016-07-22,"MEATS",5051.164986,"Actual"
2016-07-22,"POULTRY",8419.2867103,"Actual"
2016-07-22,"PREPARED FOODS",4095,"Actual"
2016-07-23,"FROZEN FOODS",2813,"Actual"
2016-07-23,"LIQUOR,WINE,BEER",7408.718,"Actual"
2016-07-23,"MEATS",15850.852,"Actual"
2016-07-23,"POULTRY",18191.027955,"Actual"
2016-07-23,"PREPARED FOODS",6779.49699,"Actual"
2016-07-24,"FROZEN FOODS",4179.650022,"Actual"
2016-07-24,"LIQUOR,WINE,BEER",22753.986,"Actual"
2016-07-24,"MEATS",15353.10898,"Actual"
2016-07-24,"POULTRY",2243,"Actual"
2016-07-24,"PREPARED FOODS",8345.085998,"Actual"
2016-07-25,"FROZEN FOODS",5165.808992,"Actual"
2016-07-25,"LIQUOR,WINE,BEER",18875.16103,"Actual"
2016-07-25,"MEATS",3483,"Actual"
2016-07-25,"POULTRY",3806.28799225,"Actual"
2016-07-25,"PREPARED FOODS",16123.862042,"Actual"
2016-07-26,"FROZEN FOODS",18770.14701,"Actual"
2016-07-26,"LIQUOR,WINE,BEER",11055.95,"Actual"
2016-07-26,"MEATS",4004.072005,"Actual"
2016-07-26,"POULTRY",3888.782,"Actual"
2016-07-26,"PREPARED FOODS",14961.204939,"Actual"
2016-07-27,"FROZEN FOODS",16497.78893,"Actual"
2016-07-27,"LIQUOR,WINE,BEER",6989.60098,"Actual"
2016-07-27,"MEATS",4303.742004,"Actual"
2016-07-27,"POULTRY",8419.2867103,"Actual"
2016-07-27,"PREPARED FOODS",2226,"Actual"
2016-07-28,"FROZEN FOODS",3168,"Actual"
2016-07-28,"LIQUOR,WINE,BEER",9695.183,"Actual"
2016-07-28,"MEATS",20647.06199,"Actual"
2016-07-28,"POULTRY",15022.041948,"Actual"
2016-07-28,"PREPARED FOODS",5067.843984,"Actual"
2016-07-29,"FROZEN FOODS",4916.36799,"Actual"
2016-07-29,"LIQUOR,WINE,BEER",24495.197955,"Actual"
2016-07-29,"MEATS",22225.113374,"Actual"
2016-07-29,"POULTRY",2547,"Actual"
2016-07-29,"PREPARED FOODS",5094.679,"Actual"
2016-07-30,"FROZEN FOODS",6435.745004,"Actual"
2016-07-30,"LIQUOR,WINE,BEER",19570.71005,"Actual"
2016-07-30,"MEATS",5812,"Actual"
2016-07-30,"POULTRY",3806.28799225,"Actual"
2016-07-30,"PREPARED FOODS",17379.907998,"Actual"
2016-07-31,"FROZEN FOODS",18421.83595,"Actual"
2016-07-31,"LIQUOR,WINE,BEER",0,"Actual"
2016-07-31,"MEATS",4804.257984,"Actual"
2016-07-31,"POULTRY",4266.80798,"Actual"
2016-07-31,"PREPARED FOODS",14072.87500325,"Actual"
2016-08-01,"FROZEN FOODS",20881.44099,"Actual"
2016-08-01,"LIQUOR,WINE,BEER",6657.744024,"Actual"
2016-08-01,"MEATS",5726.513,"Actual"
2016-08-01,"POULTRY",8419.2867103,"Actual"
2016-08-01,"PREPARED FOODS",2640,"Actual"
2016-08-02,"FROZEN FOODS",3784,"Actual"
2016-08-02,"LIQUOR,WINE,BEER",7418.655004,"Actual"
2016-08-02,"MEATS",22514.206082,"Actual"
2016-08-02,"POULTRY",15529.30907,"Actual"
2016-08-02,"PREPARED FOODS",4532.55999,"Actual"
2016-08-03,"FROZEN FOODS",4643.390001,"Actual"
2016-08-03,"LIQUOR,WINE,BEER",18164.099046,"Actual"
2016-08-03,"MEATS",18129.310025,"Actual"
2016-08-03,"POULTRY",3528,"Actual"
2016-08-03,"PREPARED FOODS",5129.943998,"Actual"
2016-08-04,"FROZEN FOODS",6566.374,"Actual"
2016-08-04,"LIQUOR,WINE,BEER",16985.964966,"Actual"
2016-08-04,"MEATS",8147,"Actual"
2016-08-04,"POULTRY",3806.28799225,"Actual"
2016-08-04,"PREPARED FOODS",15469.915999,"Actual"
2016-08-05,"FROZEN FOODS",28773.7526314,"Actual"
2016-08-05,"LIQUOR,WINE,BEER",3117,"Actual"
2016-08-05,"MEATS",5735.89298,"Actual"
2016-08-05,"POULTRY",3811.829,"Actual"
2016-08-05,"PREPARED FOODS",14195.085966,"Actual"
2016-08-06,"FROZEN FOODS",25262.9901226,"Actual"
2016-08-06,"LIQUOR,WINE,BEER",4962.760989,"Actual"
2016-08-06,"MEATS",7879.239018,"Actual"
2016-08-06,"POULTRY",10344.756951,"Actual"
2016-08-06,"PREPARED FOODS",3423,"Actual"
2016-08-07,"FROZEN FOODS",7038,"Actual"
2016-08-07,"LIQUOR,WINE,BEER",5001.225998,"Actual"
2016-08-07,"MEATS",23823.186089,"Actual"
2016-08-07,"POULTRY",19698.00605,"Actual"
2016-08-07,"PREPARED FOODS",4912.370972,"Actual"
2016-08-08,"FROZEN FOODS",5089.753016,"Actual"
2016-08-08,"LIQUOR,WINE,BEER",15325.920034,"Actual"
2016-08-08,"MEATS",19379.780981,"Actual"
2016-08-08,"POULTRY",5599,"Actual"
2016-08-08,"PREPARED FOODS",5605.306002,"Actual"
2016-08-09,"FROZEN FOODS",9474.385004,"Actual"
2016-08-09,"LIQUOR,WINE,BEER",15803.05903,"Actual"
2016-08-09,"MEATS",0,"Actual"
2016-08-09,"POULTRY",3995.343005,"Actual"
2016-08-09,"PREPARED FOODS",14988.9,"Actual"
2016-08-10,"FROZEN FOODS",28449.651142,"Actual"
2016-08-10,"LIQUOR,WINE,BEER",3389,"Actual"
2016-08-10,"MEATS",5903.783026,"Actual"
2016-08-10,"POULTRY",5253.904,"Actual"
2016-08-10,"PREPARED FOODS",15812.15494,"Actual"
2016-08-11,"FROZEN FOODS",23563.18801,"Actual"
2016-08-11,"LIQUOR,WINE,BEER",4715.322008,"Actual"
2016-08-11,"MEATS",6496.170011,"Actual"
2016-08-11,"POULTRY",12980.947989,"Actual"
2016-08-11,"PREPARED FOODS",3867,"Actual"
2016-08-12,"FROZEN FOODS",10453,"Actual"
2016-08-12,"LIQUOR,WINE,BEER",4978.408,"Actual"
2016-08-12,"MEATS",17550.681981,"Actual"
2016-08-12,"POULTRY",19921.992903,"Actual"
2016-08-12,"PREPARED FOODS",4551.561984,"Actual"
2016-08-13,"FROZEN FOODS",6186.467013,"Actual"
2016-08-13,"LIQUOR,WINE,BEER",16403.345931,"Actual"
2016-08-13,"MEATS",15550.534,"Actual"
2016-08-13,"POULTRY",9585,"Actual"
2016-08-13,"PREPARED FOODS",5208.065996,"Actual"
2016-08-14,"FROZEN FOODS",12107.559006,"Actual"
2016-08-14,"LIQUOR,WINE,BEER",15101.05105,"Actual"
2016-08-14,"MEATS",2085,"Actual"
2016-08-14,"POULTRY",5510.098,"Actual"
2016-08-14,"PREPARED FOODS",28773.7526314,"Actual"
2016-08-15,"FROZEN FOODS",28773.7526314,"Actual"
2016-08-15,"LIQUOR,WINE,BEER",4291,"Actual"
2016-08-15,"MEATS",4348.875978,"Actual"
2016-08-15,"POULTRY",7781.137008,"Actual"
2016-08-15,"PREPARED FOODS",25262.9901226,"Actual"
2016-08-16,"FROZEN FOODS",25262.9901226,"Actual"
2016-08-16,"LIQUOR,WINE,BEER",4972.274038,"Actual"
2016-08-16,"MEATS",4464.088999,"Actual"
2016-08-16,"POULTRY",14859.465008,"Actual"
2016-08-16,"PREPARED FOODS",7479,"Actual"
2016-08-17,"FROZEN FOODS",3767,"Actual"
2016-08-17,"LIQUOR,WINE,BEER",5257.056001,"Actual"
2016-08-17,"MEATS",15316.583977,"Actual"
2016-08-17,"POULTRY",18994.90601,"Actual"
2016-08-17,"PREPARED FOODS",6234.891969,"Actual"
2016-08-18,"FROZEN FOODS",6360.492024,"Actual"
2016-08-18,"LIQUOR,WINE,BEER",14498.894972,"Actual"
2016-08-18,"MEATS",14698.52399,"Actual"
2016-08-18,"POULTRY",0,"Actual"
2016-08-18,"PREPARED FOODS",8892.791986,"Actual"
2016-08-19,"FROZEN FOODS",9795.01,"Actual"
2016-08-19,"LIQUOR,WINE,BEER",16687.76595,"Actual"
2016-08-19,"MEATS",2702,"Actual"
2016-08-19,"POULTRY",5625.26197,"Actual"
2016-08-19,"PREPARED FOODS",27953.503068,"Actual"
2016-08-20,"FROZEN FOODS",22139.384975,"Actual"
2016-08-20,"LIQUOR,WINE,BEER",4027,"Actual"
2016-08-20,"MEATS",3957.326005,"Actual"
2016-08-20,"POULTRY",7108.112,"Actual"
2016-08-20,"PREPARED FOODS",22835.46297,"Actual"
2016-08-21,"FROZEN FOODS",18850.609019,"Actual"
2016-08-21,"LIQUOR,WINE,BEER",4480.872019,"Actual"
2016-08-21,"MEATS",4130.654002,"Actual"
2016-08-21,"POULTRY",10191.603022,"Actual"
2016-08-21,"PREPARED FOODS",11055.95,"Actual"
2016-08-22,"FROZEN FOODS",2300,"Actual"
2016-08-22,"LIQUOR,WINE,BEER",4925.434002,"Actual"
2016-08-22,"MEATS",16549.044026,"Actual"
2016-08-22,"POULTRY",15816.31297,"Actual"
2016-08-22,"PREPARED FOODS",7068.30401,"Actual"
2016-08-23,"FROZEN FOODS",4042.522006,"Actual"
2016-08-23,"LIQUOR,WINE,BEER",25206.450986,"Actual"
2016-08-23,"MEATS",14477.729036,"Actual"
2016-08-23,"POULTRY",1990,"Actual"
2016-08-23,"PREPARED FOODS",11774.921,"Actual"
2016-08-24,"FROZEN FOODS",6299.196,"Actual"
2016-08-24,"LIQUOR,WINE,BEER",25138.047975,"Actual"
2016-08-24,"MEATS",2839,"Actual"
2016-08-24,"POULTRY",3806.28799225,"Actual"
2016-08-24,"PREPARED FOODS",28773.7526314,"Actual"
2016-08-25,"FROZEN FOODS",18327.564964,"Actual"
2016-08-25,"LIQUOR,WINE,BEER",7090,"Actual"
2016-08-25,"MEATS",4121.449009,"Actual"
2016-08-25,"POULTRY",4347.251001,"Actual"
2016-08-25,"PREPARED FOODS",23312.047961,"Actual"
2016-08-26,"FROZEN FOODS",17775.43202,"Actual"
2016-08-26,"LIQUOR,WINE,BEER",5448.624,"Actual"
2016-08-26,"MEATS",4910.344998,"Actual"
2016-08-26,"POULTRY",9145.057965,"Actual"
2016-08-26,"PREPARED FOODS",4756,"Actual"
2016-08-27,"FROZEN FOODS",2710,"Actual"
2016-08-27,"LIQUOR,WINE,BEER",7632.161,"Actual"
2016-08-27,"MEATS",15155.89299,"Actual"
2016-08-27,"POULTRY",16000.94694,"Actual"
2016-08-27,"PREPARED FOODS",7225.2560036,"Actual"
2016-08-28,"FROZEN FOODS",4447.102984,"Actual"
2016-08-28,"LIQUOR,WINE,BEER",28583.20597,"Actual"
2016-08-28,"MEATS",14884.674,"Actual"
2016-08-28,"POULTRY",2331,"Actual"
2016-08-28,"PREPARED FOODS",8849.691004,"Actual"
2016-08-29,"FROZEN FOODS",5670.271999,"Actual"
2016-08-29,"LIQUOR,WINE,BEER",23571.360966,"Actual"
2016-08-29,"MEATS",2828,"Actual"
2016-08-29,"POULTRY",3806.28799225,"Actual"
2016-08-29,"PREPARED FOODS",19435.748026,"Actual"
2016-08-30,"FROZEN FOODS",18714.404999,"Actual"
2016-08-30,"LIQUOR,WINE,BEER",11055.95,"Actual"
2016-08-30,"MEATS",3834.10301,"Actual"
2016-08-30,"POULTRY",3791.49834845,"Actual"
2016-08-30,"PREPARED FOODS",17091.92893,"Actual"
2016-08-31,"FROZEN FOODS",17154.89898,"Actual"
2016-08-31,"LIQUOR,WINE,BEER",7168.99699,"Actual"
2016-08-31,"MEATS",4176.558002,"Actual"
2016-08-31,"POULTRY",8419.2867103,"Actual"
2016-08-31,"PREPARED FOODS",2850,"Actual"
2016-09-01,"FROZEN FOODS",2934,"Actual"
2016-09-01,"LIQUOR,WINE,BEER",11351.504012,"Actual"
2016-09-01,"MEATS",21466.119998,"Actual"
2016-09-01,"POULTRY",14312.10897,"Actual"
2016-09-01,"PREPARED FOODS",5713.966002,"Actual"
2016-09-02,"FROZEN FOODS",4905.703006,"Actual"
2016-09-02,"LIQUOR,WINE,BEER",27437.3061,"Actual"
2016-09-02,"MEATS",21923.328,"Actual"
2016-09-02,"POULTRY",2624,"Actual"
2016-09-02,"PREPARED FOODS",6128.758,"Actual"
2016-09-03,"FROZEN FOODS",6641.25103,"Actual"
2016-09-03,"LIQUOR,WINE,BEER",23137.23999,"Actual"
2016-09-03,"MEATS",5191,"Actual"
2016-09-03,"POULTRY",3806.28799225,"Actual"
2016-09-03,"PREPARED FOODS",20954.349992,"Actual"
2016-09-04,"FROZEN FOODS",15569.442007,"Actual"
2016-09-04,"LIQUOR,WINE,BEER",0,"Actual"
2016-09-04,"MEATS",4363.082042,"Actual"
2016-09-04,"POULTRY",4217.389,"Actual"
2016-09-04,"PREPARED FOODS",16882.343044,"Actual"
2016-09-05,"FROZEN FOODS",19140.55,"Actual"
2016-09-05,"LIQUOR,WINE,BEER",6895.170984,"Actual"
2016-09-05,"MEATS",5507.602998,"Actual"
2016-09-05,"POULTRY",8419.2867103,"Actual"
2016-09-05,"PREPARED FOODS",3396,"Actual"
2016-09-06,"FROZEN FOODS",3266,"Actual"
2016-09-06,"LIQUOR,WINE,BEER",8721.972,"Actual"
2016-09-06,"MEATS",25075.42732,"Actual"
2016-09-06,"POULTRY",16198.730864,"Actual"
2016-09-06,"PREPARED FOODS",5103.247999,"Actual"
2016-09-07,"FROZEN FOODS",4184.558999,"Actual"
2016-09-07,"LIQUOR,WINE,BEER",20059.24518,"Actual"
2016-09-07,"MEATS",20065.15083,"Actual"
2016-09-07,"POULTRY",3378,"Actual"
2016-09-07,"PREPARED FOODS",6016.844002,"Actual"
2016-09-08,"FROZEN FOODS",5476.738999,"Actual"
2016-09-08,"LIQUOR,WINE,BEER",18847.147906,"Actual"
2016-09-08,"MEATS",8523,"Actual"
2016-09-08,"POULTRY",3806.28799225,"Actual"
2016-09-08,"PREPARED FOODS",19041.471098,"Actual"
2016-09-09,"FROZEN FOODS",28773.7526314,"Actual"
2016-09-09,"LIQUOR,WINE,BEER",3355,"Actual"
2016-09-09,"MEATS",6015.948982,"Actual"
2016-09-09,"POULTRY",3791.49834845,"Actual"
2016-09-09,"PREPARED FOODS",16171.815,"Actual"
2016-09-10,"FROZEN FOODS",25262.9901226,"Actual"
2016-09-10,"LIQUOR,WINE,BEER",5747.915,"Actual"
2016-09-10,"MEATS",8698.893006,"Actual"
2016-09-10,"POULTRY",10171.452065,"Actual"
2016-09-10,"PREPARED FOODS",3712,"Actual"
2016-09-11,"FROZEN FOODS",6325,"Actual"
2016-09-11,"LIQUOR,WINE,BEER",6550.810002,"Actual"
2016-09-11,"MEATS",28188.33101,"Actual"
2016-09-11,"POULTRY",18852.070989,"Actual"
2016-09-11,"PREPARED FOODS",5069.507997,"Actual"
2016-09-12,"FROZEN FOODS",5003.706975,"Actual"
2016-09-12,"LIQUOR,WINE,BEER",18661.27901,"Actual"
2016-09-12,"MEATS",22367.207,"Actual"
2016-09-12,"POULTRY",5557,"Actual"
2016-09-12,"PREPARED FOODS",6506.722006,"Actual"
2016-09-13,"FROZEN FOODS",8061.605996,"Actual"
2016-09-13,"LIQUOR,WINE,BEER",17690.184106,"Actual"
2016-09-13,"MEATS",0,"Actual"
2016-09-13,"POULTRY",3834.700011,"Actual"
2016-09-13,"PREPARED FOODS",15476.661042,"Actual"
2016-09-14,"FROZEN FOODS",23426.645914,"Actual"
2016-09-14,"LIQUOR,WINE,BEER",4433,"Actual"
2016-09-14,"MEATS",6181.320006,"Actual"
2016-09-14,"POULTRY",5280.213,"Actual"
2016-09-14,"PREPARED FOODS",17283.956987,"Actual"
2016-09-15,"FROZEN FOODS",20474.922035,"Actual"
2016-09-15,"LIQUOR,WINE,BEER",5100.428996,"Actual"
2016-09-15,"MEATS",7932.992001,"Actual"
2016-09-15,"POULTRY",13730.580993,"Actual"
2016-09-15,"PREPARED FOODS",4906,"Actual"
2016-09-16,"FROZEN FOODS",8637,"Actual"
2016-09-16,"LIQUOR,WINE,BEER",6042.041998,"Actual"
2016-09-16,"MEATS",23668.11899,"Actual"
2016-09-16,"POULTRY",20208.026954,"Actual"
2016-09-16,"PREPARED FOODS",4686.220998,"Actual"
2016-09-17,"FROZEN FOODS",5663.688004,"Actual"
2016-09-17,"LIQUOR,WINE,BEER",18507.312974,"Actual"
2016-09-17,"MEATS",22493.806004,"Actual"
2016-09-17,"POULTRY",8544,"Actual"
2016-09-17,"PREPARED FOODS",5563.750996,"Actual"
2016-09-18,"FROZEN FOODS",11016.832996,"Actual"
2016-09-18,"LIQUOR,WINE,BEER",17532.612018,"Actual"
2016-09-18,"MEATS",2196,"Actual"
2016-09-18,"POULTRY",5184.91004,"Actual"
2016-09-18,"PREPARED FOODS",25868.74204,"Actual"
2016-09-19,"FROZEN FOODS",27976.806,"Actual"
2016-09-19,"LIQUOR,WINE,BEER",4276,"Actual"
2016-09-19,"MEATS",5645.06802,"Actual"
2016-09-19,"POULTRY",7840.991996,"Actual"
2016-09-19,"PREPARED FOODS",25262.9901226,"Actual"
2016-09-20,"FROZEN FOODS",24034.652916,"Actual"
2016-09-20,"LIQUOR,WINE,BEER",5402.155986,"Actual"
2016-09-20,"MEATS",6642.355998,"Actual"
2016-09-20,"POULTRY",16113.246971,"Actual"
2016-09-20,"PREPARED FOODS",7968,"Actual"
2016-09-21,"FROZEN FOODS",4042,"Actual"
2016-09-21,"LIQUOR,WINE,BEER",6158.715,"Actual"
2016-09-21,"MEATS",20410.48709,"Actual"
2016-09-21,"POULTRY",20649.22999,"Actual"
2016-09-21,"PREPARED FOODS",5477.771991,"Actual"
2016-09-22,"FROZEN FOODS",6181.257996,"Actual"
2016-09-22,"LIQUOR,WINE,BEER",16452.002026,"Actual"
2016-09-22,"MEATS",18584.347012,"Actual"
2016-09-22,"POULTRY",0,"Actual"
2016-09-22,"PREPARED FOODS",7564.065,"Actual"
2016-09-23,"FROZEN FOODS",8259.279998,"Actual"
2016-09-23,"LIQUOR,WINE,BEER",17012.683052,"Actual"
2016-09-23,"MEATS",2837,"Actual"
2016-09-23,"POULTRY",5693.206985,"Actual"
2016-09-23,"PREPARED FOODS",22612.447976,"Actual"
2016-09-24,"FROZEN FOODS",18191.66504,"Actual"
2016-09-24,"LIQUOR,WINE,BEER",4036,"Actual"
2016-09-24,"MEATS",4856.447,"Actual"
2016-09-24,"POULTRY",6909.25,"Actual"
2016-09-24,"PREPARED FOODS",19363.045994,"Actual"
2016-09-25,"FROZEN FOODS",15929.697015,"Actual"
2016-09-25,"LIQUOR,WINE,BEER",4850.973977,"Actual"
2016-09-25,"MEATS",5752.602,"Actual"
2016-09-25,"POULTRY",10529.825016,"Actual"
2016-09-25,"PREPARED FOODS",11055.95,"Actual"
2016-09-26,"FROZEN FOODS",2054,"Actual"
2016-09-26,"LIQUOR,WINE,BEER",5480.774004,"Actual"
2016-09-26,"MEATS",19656.569884,"Actual"
2016-09-26,"POULTRY",16409.310958,"Actual"
2016-09-26,"PREPARED FOODS",6199.714996,"Actual"
2016-09-27,"FROZEN FOODS",4552.017018,"Actual"
2016-09-27,"LIQUOR,WINE,BEER",24707.564006,"Actual"
2016-09-27,"MEATS",18517.75999,"Actual"
2016-09-27,"POULTRY",2023,"Actual"
2016-09-27,"PREPARED FOODS",10444.056007,"Actual"
2016-09-28,"FROZEN FOODS",5067.443,"Actual"
2016-09-28,"LIQUOR,WINE,BEER",25262.9901226,"Actual"
2016-09-28,"MEATS",2854,"Actual"
2016-09-28,"POULTRY",3806.28799225,"Actual"
2016-09-28,"PREPARED FOODS",23745.395075,"Actual"
2016-09-29,"FROZEN FOODS",15998.11604,"Actual"
2016-09-29,"LIQUOR,WINE,BEER",8198,"Actual"
2016-09-29,"MEATS",4784.89299,"Actual"
2016-09-29,"POULTRY",4399.327001,"Actual"
2016-09-29,"PREPARED FOODS",19848.16903,"Actual"
2016-09-30,"FROZEN FOODS",15567.988998,"Actual"
2016-09-30,"LIQUOR,WINE,BEER",5324.20202,"Actual"
2016-09-30,"MEATS",5740.293002,"Actual"
2016-09-30,"POULTRY",12287.676072,"Actual"
2016-09-30,"PREPARED FOODS",3701,"Actual"
2016-10-01,"FROZEN FOODS",2565,"Actual"
2016-10-01,"LIQUOR,WINE,BEER",7055.570992,"Actual"
2016-10-01,"MEATS",17645.03502,"Actual"
2016-10-01,"POULTRY",19803.362016,"Actual"
2016-10-01,"PREPARED FOODS",6801.079,"Actual"
2016-10-02,"FROZEN FOODS",4477.003,"Actual"
2016-10-02,"LIQUOR,WINE,BEER",21473.944896,"Actual"
2016-10-02,"MEATS",17947.699156,"Actual"
2016-10-02,"POULTRY",2487,"Actual"
2016-10-02,"PREPARED FOODS",7859.4,"Actual"
2016-10-03,"FROZEN FOODS",5414.407996,"Actual"
2016-10-03,"LIQUOR,WINE,BEER",18293.946886,"Actual"
2016-10-03,"MEATS",2846,"Actual"
2016-10-03,"POULTRY",3934.299,"Actual"
2016-10-03,"PREPARED FOODS",17663.30909,"Actual"
2016-10-04,"FROZEN FOODS",16752.191885,"Actual"
2016-10-04,"LIQUOR,WINE,BEER",11055.95,"Actual"
2016-10-04,"MEATS",4133.57701,"Actual"
2016-10-04,"POULTRY",5219.82599,"Actual"
2016-10-04,"PREPARED FOODS",15914.96296,"Actual"
2016-10-05,"FROZEN FOODS",15846.096998,"Actual"
